dataset_protocol,method,beta,n_seeds,metric_accuracy_mean,metric_accuracy_sd,metric_balanced_accuracy_mean,metric_balanced_accuracy_sd,metric_f1_mean,metric_f1_sd,metric_fpr_mean,metric_fpr_sd,metric_pr_auc_mean,metric_pr_auc_sd,metric_precision_mean,metric_precision_sd,metric_recall_mean,metric_recall_sd,metric_roc_auc_mean,metric_roc_auc_sd,metric_false_positives_per_10000_benign_mean,metric_false_positives_per_10000_benign_sd,comm_E2E_broadcast_mean,comm_E2E_broadcast_sd,comm_E2E_unicast_mean,comm_E2E_unicast_sd,comm_downlink_broadcast_mean,comm_downlink_broadcast_sd,comm_downlink_unicast_mean,comm_downlink_unicast_sd,comm_empty_rounds_mean,comm_empty_rounds_sd,comm_full_candidate_airtime_us_mean,comm_full_candidate_airtime_us_sd,comm_metadata_wire_mean,comm_metadata_wire_sd,comm_selected_airtime_us_mean,comm_selected_airtime_us_sd,comm_selected_uplink_mean,comm_selected_uplink_sd,comm_wall_clock_seconds_mean,comm_wall_clock_seconds_sd,comm_sum_client_CPU_seconds_mean,comm_sum_client_CPU_seconds_sd,comm_max_client_seconds_mean,comm_max_client_seconds_sd,comm_server_selection_seconds_mean,comm_server_selection_seconds_sd,comm_aggregation_seconds_mean,comm_aggregation_seconds_sd,mean_selected_count_mean,mean_selected_count_sd,mean_static_eligible_count_mean,mean_static_eligible_count_sd,mean_budget_utilization_mean,mean_budget_utilization_sd,empty_round_rate_mean,empty_round_rate_sd,mean_airtime_reduction_mean,mean_airtime_reduction_sd,mean_actual_aggregate_validation_gain_mean,mean_actual_aggregate_validation_gain_sd,test_attack_prevalence
CICIDS2017_COVERAGE_R1,Oort-Style-Adapted,0.4,10,0.7582623545010212,0.012112637139159603,0.4964034567696592,0.007963027814871923,0.0047774708226296205,0.004634548324283436,0.009668818939085791,0.015845813722158944,0.18042954581464102,0.015357932041458897,0.19096674412598538,0.15347825059574394,0.0024757324784041323,0.0023981938277688286,0.36833119280643833,0.06698414561870891,96.68818939085791,158.45813722158942,7971929.0,1111563.975134235,26399886.2,1108520.0291400342,2047550.8,973.2724638501229,20475508.0,9732.72463850123,1.2,2.6997942308422114,48135704.0,225535.83175973516,25500.0,0.0,11659157.9,3222958.828101265,5898878.2,1111905.936593839,56.93416423000017,5.019601279341815,39.506820129990956,3.538639127066493,5.218416889999935,0.4122690783819406,0.004066940007760422,0.0004558850880737617,0.013412010003958131,0.002382155632119943,3.19,0.5971227307309239,9.4,0.699205898780101,0.7974076312736199,0.14942752390230798,0.04,0.08999314102807372,0.7578092823714706,0.06666075479996403,0.0022349692914324015,0.0018528641362874935,0.23492184700999763
CICIDS2017_COVERAGE_R1,Oracle-Score-Exact,0.4,10,0.7561252749149431,0.012339643324752032,0.49504692704720304,0.007390596503088787,0.004806945264110012,0.0035057953469923016,0.012497650046657255,0.016730907546576725,0.17380806834349702,0.008778022299195049,0.21477891797816434,0.15544515423766714,0.0025915041410633183,0.0020861254142440604,0.33411426203782274,0.0377652980128651,124.97650046657256,167.30907546576722,8809207.3,652320.7786819559,27239486.5,648512.8308212825,2047808.8,1054.9336788000783,20478088.0,10549.336788000783,0.0,0.0,48030882.3,284227.87027745106,25500.0,0.0,15531015.4,4437708.627789551,6735898.5,652751.0373555314,56.114900730000954,1.9538326148561003,39.230868279989956,1.9571468577299913,5.251647270001558,0.28354681487237543,0.0252150300082576,0.005721276649511167,0.014395429992146092,0.0011961893726984846,3.66,0.36270588023294514,9.4,0.699205898780101,0.9139076392617453,0.08949346903668363,0.0,0.0,0.6764739252846106,0.0925283487544704,0.002174662241359999,0.0019020373014232766,0.23492184700999763
CICIDS2017_COVERAGE_R1,Random-Budget,0.4,10,0.7641097724580338,0.001259406779703242,0.5010487395194014,0.001602873963383408,0.009522812748853313,0.0076041720473217994,0.002756025280370797,0.0020146405072284266,0.19543808655926953,0.0324093405171107,0.3644193249118232,0.15115663267791002,0.0048535043191735685,0.0039132919152112585,0.4107407758202002,0.08849022865005414,27.56025280370797,20.146405072284267,8962781.4,431907.33973753627,27398241.0,429116.343603405,2048384.4,1413.606357276782,20483844.0,14136.063572767822,0.0,0.0,48148421.7,303444.0639638548,23100.0,0.0,17716053.9,3612287.7647607033,6891297.0,432239.45399486355,123.29975145999997,36.013889685444326,87.46962080998455,25.947130241953385,11.427311219997865,3.29990826699774,0.008115669999824604,0.002146783412851092,0.02937890999855881,0.008045969982987677,3.73,0.23118054512532937,9.4,0.699205898780101,0.9320920336569136,0.056735014691482975,0.0,0.0,0.6323611901585912,0.07385996750346366,0.001802715261541922,0.0018597870155252477,0.23492184700999763
CICIDS2017_COVERAGE_R1,Utility-Cost-Ratio,0.4,10,0.756723092332194,0.010888968173551996,0.49666333658764017,0.007825339132785755,0.011718449378315501,0.010329453061649894,0.012802545811272256,0.013885050950921999,0.2037429257012585,0.03761527702982575,0.25395250541932013,0.27551295105774654,0.006129218986552676,0.0054169767057737316,0.4202259157936758,0.11767506826646239,128.02545811272256,138.85050950922,8001625.9,1134057.971226481,26429754.1,1131066.6032123493,2047569.8,899.1782421250589,20475698.0,8991.78242125059,1.2,2.6997942308422114,48120586.6,362652.06506978255,25500.0,0.0,13896309.0,5233796.774444852,5928556.1,1134393.4222039792,66.29166087999765,3.14419217276117,45.7231119899785,2.233768279589432,6.005082679993211,0.40595676680508797,0.00206390000457759,0.00035509346480450696,0.0153159599933133,0.002913669322947919,3.2066666666666666,0.6077280093375106,9.4,0.699205898780101,0.801734018182902,0.1520198906172712,0.04,0.08999314102807372,0.7111913368986613,0.10874528416093436,0.003386466386591184,0.003755172323507447,0.23492184700999763
CICIDS2017_COVERAGE_R1,Utility-Only,0.4,10,0.7578805463517708,0.011284412340913647,0.4969110416329351,0.00790728172398312,0.008955353771429609,0.009998743796216425,0.01083883934522609,0.014541710471539026,0.19244948702365305,0.02864980430027929,0.2968250058945038,0.28651309944206604,0.004660922611096269,0.005212972062684584,0.3904108853354967,0.10057152851520296,108.38839345226091,145.41710471539025,8012673.8,1136078.0252634059,26440902.8,1133122.7806069385,2047581.0,899.6516609839117,20475810.0,8996.516609839116,1.2,2.6997942308422114,48112567.9,361176.5364045831,25500.0,0.0,13735142.2,5094859.258053723,5939592.8,1136409.4724913982,65.99411618999875,1.5978348198118018,45.44560154999708,1.3228033308103917,5.9609544899998586,0.2600587099350507,0.0018294899946340593,0.00013986064079303116,0.01505332999622624,0.0026559693134151864,3.2133333333333334,0.6092294262649831,9.4,0.699205898780101,0.803401272589125,0.15242687033888472,0.04,0.08999314102807372,0.7144996400261572,0.10594136347744312,0.002227481901483341,0.0018468464890174553,0.23492184700999763
CICIDS2017_COVERAGE_R1,CB-Score,0.6,10,0.760771566276403,0.012559288883473364,0.49804098280564457,0.008362897525670604,0.004810450728695687,0.006635598450458155,0.006387087732730834,0.016386999268556753,0.1766355821210914,0.018398266283662475,0.38121198613193985,0.15943682585827795,0.0024690533440199485,0.0034301271214089647,0.3497323913127712,0.07053334576604163,63.870877327308335,163.8699926855675,11191540.0,1274197.3092423498,29623897.3,1271562.113067759,2048039.7,846.4533917732532,20480397.0,8464.533917732531,0.0,0.0,48097389.5,326292.00450797647,25500.0,0.0,20568305.2,5175065.655587672,9118000.3,1274492.583340789,56.14056123000337,1.9580509997051758,38.92738943999575,1.837990855205877,5.282839840001543,0.2474058141865822,0.012419380000210367,0.002325317302617417,0.016571520002617034,0.0014783074695742724,4.943333333333333,0.7097295607361412,9.4,0.699205898780101,0.8235696245956321,0.11782513184799451,0.0,0.0,0.5722721814484225,0.10803167803240048,0.002222266583386499,0.0018467637644585559,0.23492184700999763
CICIDS2017_COVERAGE_R1,Cost-Only,0.6,10,0.7595029694736539,0.011487299958816598,0.49701290382779395,0.007600702132311947,0.0037067821808148913,0.002500986608858119,0.0078688401313923,0.014947348652076644,0.17850715203070383,0.011365525219003712,0.2525420919382649,0.1955716012188577,0.0018946477869801407,0.0012614374595619861,0.3587752228622245,0.059454327607786094,78.68840131392301,149.47348652076644,12951698.1,235496.00246640187,31386176.7,232609.4145438992,2048275.4,1229.3139188633272,20482754.0,12293.139188633273,0.0,0.0,47941436.9,305726.68708521343,25500.0,0.0,23902734.3,3302774.556191878,10877922.7,235846.5935461957,56.630396760004075,1.7953594788335114,39.63727387000254,1.594189694078611,5.368600929998502,0.24229324871986227,0.0016820900047605392,9.380928658434948e-05,0.019747949996235546,0.0009542361664734605,5.93,0.12809140255070767,9.4,0.699205898780101,0.9856898318109908,0.020294365609359207,0.0,0.0,0.5015270291190801,0.06792999826391813,0.002035411112094597,0.001971189941770205,0.23492184700999763
CICIDS2017_COVERAGE_R1,Historical-DoubleCost,0.6,10,0.760771566276403,0.012559288883473364,0.49804098280564457,0.008362897525670604,0.004810450728695687,0.006635598450458155,0.006387087732730834,0.016386999268556753,0.1766355821210914,0.018398266283662475,0.38121198613193985,0.15943682585827795,0.0024690533440199485,0.0034301271214089647,0.3497323913127712,0.07053334576604163,63.870877327308335,163.8699926855675,11191540.0,1274197.3092423498,29623897.3,1271562.113067759,2048039.7,846.4533917732532,20480397.0,8464.533917732531,0.0,0.0,48097389.5,326292.00450797647,25500.0,0.0,20568305.2,5175065.655587672,9118000.3,1274492.583340789,56.13021658999496,1.8564985148554292,38.96169872997852,1.7889839382034907,5.293350250000367,0.2232642160736282,0.011886420009977883,0.0007278204466228697,0.01645300000309362,0.001822007837709661,4.943333333333333,0.7097295607361412,9.4,0.699205898780101,0.8235696245956321,0.11782513184799451,0.0,0.0,0.5722721814484225,0.10803167803240048,0.002222266583386499,0.0018467637644585559,0.23492184700999763
CICIDS2017_COVERAGE_R1,Oort-Style-Adapted,0.6,10,0.7623816983140294,0.0040062533124429174,0.4994878088636526,0.0012089013773819767,0.006886164184086656,0.00875902497163446,0.004632228029218038,0.0066170224620663775,0.18977020869576547,0.02082627820460579,0.30252083210986264,0.18304380418577623,0.0036078457565232877,0.004707751439411414,0.3762897292465973,0.07017179347552514,46.32228029218038,66.17022462066377,10370901.8,1913024.0524441807,28802151.2,1913535.645829979,2047916.6,877.1930232280693,20479166.0,8771.930232280693,0.8,2.5298221281347035,48079130.9,220458.39959878044,25500.0,0.0,17818073.2,6242185.134986035,8297485.2,1912969.211476744,55.76060017999771,1.3804498286564122,38.61428978000258,1.4261913291656727,5.215120279998518,0.1795984466852962,0.0038107499975012617,0.00019586222557067796,0.01559500999865122,0.002649724615031861,4.493333333333333,1.037780157027965,9.4,0.699205898780101,0.749148744523698,0.17310126223702046,0.026666666666666665,0.08432740427115679,0.629243326460023,0.13009549748754717,0.0021600932150411026,0.00190391159442402,0.23492184700999763
CICIDS2017_COVERAGE_R1,Oracle-Score-Exact,0.6,10,0.7636492490670544,0.002985956474877276,0.49995171283171097,0.000902721080081421,0.004941783165722891,0.006685009875750988,0.002652456427592383,0.00494860588147631,0.17569785752903092,0.018314251641554594,0.3676703494419653,0.16645742776015576,0.0025558820910143378,0.003587383864245557,0.3434303853036976,0.07271089063084016,26.524564275923833,49.486058814763105,11145568.5,1288441.1478892062,29577583.8,1284665.692965277,2048001.7,812.5184510725485,20480017.0,8125.184510725485,0.0,0.0,48078222.7,293708.02640908916,25500.0,0.0,20303336.1,5064734.138389265,9072066.8,1288862.5213221326,56.03955665000685,1.9763459298838741,38.84286382998325,1.8631568955557434,5.298527620004461,0.24790484403083426,0.030507130001933547,0.008791543774043375,0.016471499996987403,0.0015005959245456494,4.92,0.710451082581159,9.4,0.699205898780101,0.819542530949536,0.11803861123439291,0.0,0.0,0.5775535531046759,0.10594223987647036,0.0021970995520866903,0.001862933642060936,0.23492184700999763
CICIDS2017_COVERAGE_R1,Random-Budget,0.6,10,0.7644063275547803,0.0010742524440420875,0.5006362437329255,0.0013858055140234474,0.0061013387093340875,0.007145046892881206,0.001831083644666546,0.0018953598888055239,0.18159439789128698,0.020730736774206542,0.4014434532602114,0.16549617943706155,0.00310357111051741,0.0036768724470556285,0.374197266462768,0.06482826204376708,18.31083644666546,18.95359888805524,12477042.5,541112.7123197676,30913009.7,534594.8462363395,2048440.8,1305.9021402846386,20484408.0,13059.021402846387,0.0,0.0,48104662.0,465554.0847682946,23100.0,0.0,25678031.2,3840733.4908635123,10405501.7,541847.8167811101,55.87011355999857,1.4054730054779405,39.049004520001475,1.2818893419927018,5.282774120001704,0.14499086766607472,0.0038579799969738816,0.00017384812741590256,0.01884970000028261,0.0007836407917688417,5.636666666666667,0.30609044092341625,9.4,0.699205898780101,0.9393915684140635,0.0502065643023234,0.0,0.0,0.4663939714384599,0.0778455131987475,0.0018641665351002493,0.0016917167417310214,0.23492184700999763
CICIDS2017_COVERAGE_R1,Utility-Cost-Ratio,0.6,10,0.7639512959248518,0.0014727587475530076,0.5004981573075984,0.0011526381599779106,0.00693901269300346,0.00872937519026891,0.0025670035787653087,0.0030561001550231687,0.19178237619333405,0.024316870657189595,0.3530715525469706,0.2019022195855739,0.0035633181939620623,0.004546509234798288,0.38081364400728124,0.08874749987714463,25.670035787653088,30.561001550231687,10418064.0,1920878.8819088342,28849821.0,1921141.839738371,2047973.0,829.7145426122302,20479730.0,8297.1454261223,0.9,2.5144029554194813,48169435.6,334021.7912536047,25500.0,0.0,19506910.4,6667918.886209103,8344591.0,1920851.4541328917,55.53632902999307,2.5616681502304983,38.530430970011366,2.1217953664608573,5.195860190006352,0.1983140123910745,0.0016097199892101343,0.00010120861107248247,0.015924320001067825,0.0026759470310074554,4.506666666666667,1.0279789592889246,9.4,0.699205898780101,0.7514085607466405,0.17148188996264271,0.03,0.08381343184731604,0.5954875597650746,0.1372908088100294,0.0021851988900261866,0.0018960393189931186,0.23492184700999763
CICIDS2017_COVERAGE_R1,Utility-Only,0.6,10,0.7639162532590986,0.001474030333534423,0.5003819192461973,0.0008402765710225491,0.006421647886610464,0.007772550108656237,0.0025300879480720127,0.0030260688929848074,0.1920326262070726,0.024812063122508197,0.3487216155848693,0.200702773659986,0.003293926440466649,0.004056153178009291,0.3811785145749385,0.08942060365235316,25.300879480720127,30.260688929848076,10374986.6,1927465.912287553,28806975.8,1927373.53670618,2047998.8,877.898222397613,20479988.0,8778.98222397613,0.9,2.5144029554194813,48170770.2,335575.1161234827,25500.0,0.0,19601233.0,6628256.723650278,8301487.8,1927478.1752269408,58.82141694000602,5.206952957351832,40.93180759998577,3.9973946689436275,5.464035419994616,0.4053840090464778,0.0016363500020815992,0.00013050704847770845,0.01690088000468677,0.0033056662327530938,4.483333333333333,1.0324667812191284,9.4,0.699205898780101,0.7475122109183162,0.17220226507992709,0.03,0.08381343184731604,0.5935402163261756,0.1364301440416467,0.0021848576997500987,0.0018953057482409882,0.23492184700999763
CICIDS2017_COVERAGE_R1,CB-Score,0.8,10,0.7638325692811808,0.0018713106494714635,0.5000071076904282,0.0014380449057636532,0.004669289966077554,0.0047983686003732415,0.0023557641364647815,0.002615249495506323,0.18490567806963018,0.017889440689639734,0.2981469870704504,0.13719829743438436,0.002369979517321222,0.002468835124337158,0.3724041648457843,0.07648876152095585,23.557641364647814,26.152494955063236,12900111.3,1864353.1027005378,31331533.5,1860289.9111678055,2047935.8,916.0714188557814,20479358.0,9160.714188557813,0.0,0.0,48220088.1,294418.4022205474,25500.0,0.0,25707114.1,6452223.98458255,10826675.5,1864806.2719970106,58.608502330004555,2.351707332872206,40.73629643997847,1.997344080357512,5.443844469996838,0.2620557634485443,0.012875880004867214,0.0014071351985285518,0.02363938999842503,0.007028964418426707,5.85,1.0151020139697449,9.4,0.699205898780101,0.731199434807023,0.12663054893066736,0.0,0.0,0.4671522447018338,0.13340518898279374,0.00206569272939855,0.0019496120466620764,0.23492184700999763
CICIDS2017_COVERAGE_R1,Cost-Only,0.8,10,0.7639965375754136,0.0019116871532186257,0.5001242934725508,0.0013763233193941514,0.004731976489526133,0.004327191974605136,0.002150335487884495,0.002676821161052581,0.17944957120108673,0.009122368514141579,0.3546918445320696,0.14920654911179151,0.002398922432986018,0.002219727713347339,0.3725252560605307,0.04749644994231351,21.503354878844952,26.768211610525807,16262478.0,712280.4087558027,34698287.7,710815.3594613958,2048423.3,1470.5399650770764,20484233.0,14705.399650770763,0.0,0.0,48129001.6,371118.5479661302,25500.0,0.0,33558688.9,4689636.326930016,14188554.7,712458.1824475423,99.5846099499926,47.60859672327,70.8992922599944,35.34487090717958,9.435930109999754,4.492776506462172,0.0029799600059050137,0.0013683751673200712,0.06573729000519961,0.026546680865424423,7.6899999999999995,0.39598291520696,9.4,0.699205898780101,0.9603767672988747,0.04873170468864042,0.0,0.0,0.3030216804030963,0.09560302959135934,0.0020098894395892443,0.0019862628159126195,0.23492184700999763
CICIDS2017_COVERAGE_R1,Historical-DoubleCost,0.8,10,0.7638325692811808,0.0018713106494714635,0.5000071076904282,0.0014380449057636532,0.004669289966077554,0.0047983686003732415,0.0023557641364647815,0.002615249495506323,0.18490567806963018,0.017889440689639734,0.2981469870704504,0.13719829743438436,0.002369979517321222,0.002468835124337158,0.3724041648457843,0.07648876152095585,23.557641364647814,26.152494955063236,12900111.3,1864353.1027005378,31331533.5,1860289.9111678055,2047935.8,916.0714188557814,20479358.0,9160.714188557813,0.0,0.0,48220088.1,294418.4022205474,25500.0,0.0,25707114.1,6452223.98458255,10826675.5,1864806.2719970106,68.68772213999327,6.317925421526275,47.75033960997971,4.903847812704071,6.399077370000304,0.6541114554933842,0.015543879995675525,0.0016781261139759633,0.02659378999378532,0.008033254101239779,5.85,1.0151020139697449,9.4,0.699205898780101,0.731199434807023,0.12663054893066736,0.0,0.0,0.4671522447018338,0.13340518898279374,0.00206569272939855,0.0019496120466620764,0.23492184700999763
CICIDS2017_COVERAGE_R1,Oort-Style-Adapted,0.8,10,0.761725040599805,0.0048006361829839575,0.49899309755500165,0.00356587239474154,0.006663791045267543,0.007462960908924275,0.005432408505634761,0.006232264885366865,0.19100809281412964,0.02776095945375398,0.2709320779939212,0.1932253927305707,0.00341860361563808,0.0038539372452756943,0.3753367517061791,0.08965947670779305,54.324085056347606,62.322648853668646,12176020.3,2841917.620406258,30608505.4,2839853.9483290804,2048053.9,858.5536222171695,20480539.0,8585.536222171695,0.9,2.8460498941515415,48200573.4,296785.55539094406,25500.0,0.0,23212168.8,7899218.709139303,10102466.4,2842148.121564321,67.72653299000231,5.7028967691088015,47.21023694997784,3.950500462272219,6.368508040000597,0.8354227275839525,0.004743060008331667,0.0008047040818297888,0.025789960003021407,0.008910815237890168,5.453333333333333,1.523576040313474,9.4,0.699205898780101,0.6819683156391051,0.19053032693507002,0.03,0.09486832980505137,0.518795439867354,0.16236474758363592,0.0022268385247886115,0.0018855437337582021,0.23492184700999763
CICIDS2017_COVERAGE_R1,Oracle-Score-Exact,0.8,10,0.763940835427612,0.0019384046101939586,0.5003968273152737,0.0019055502699754734,0.006471108165830705,0.006957270697562993,0.002496932242727108,0.002593965043839617,0.18498441727978446,0.017974281163359668,0.32776998616209124,0.1557184992800974,0.003290586873274557,0.003564400557544996,0.372595525704025,0.0762315681505421,24.96932242727108,25.93965043839617,13006733.0,2005483.5778236187,31438373.9,2001727.9028864843,2047960.1,898.5037500694634,20479601.0,8985.037500694634,0.0,0.0,48225771.3,294883.7582543897,25500.0,0.0,25986246.6,6724962.113166706,10933272.9,2005902.4533116953,60.011999439999634,2.7212679680316594,41.73461871999753,2.1824796165372895,5.5275259199988795,0.27442359796867566,0.03443330000591231,0.01254673273137267,0.02550931000514538,0.009586961744027865,5.906666666666666,1.0871641669618834,9.4,0.699205898780101,0.7382978807908354,0.1356469485001722,0.0,0.0,0.4614389846353098,0.1388717801679463,0.0020618391371090544,0.001954032910767039,0.23492184700999763
CICIDS2017_COVERAGE_R1,Random-Budget,0.8,10,0.7647959810769605,0.0002850457507063579,0.5005044330104003,0.0004553774515043689,0.003943996958657845,0.0032050110075349646,0.0009792896475582704,0.0008088144116644542,0.1780505307707419,0.010022732996730229,0.3960654066299227,0.08208705038908279,0.001988155668358714,0.0016355858612148505,0.37068474379668714,0.043965517561389576,9.792896475582703,8.088144116644541,16052737.2,683681.0321588082,34488868.2,681830.1537477889,2048459.0,1251.72219140049,20484590.0,12517.221914004898,0.0,0.0,48265789.6,383817.84251768875,23100.0,0.0,34345534.3,5533689.621290222,13981178.2,683897.8311883857,55.98954757999454,1.2748442596043486,38.815011430026786,1.1924677941347168,5.259804829999484,0.1561807642997676,0.0039981699977943205,0.0002876648660551702,0.03742605999432271,0.010823248723505804,7.546666666666667,0.3735713526965841,9.4,0.699205898780101,0.9435297833801488,0.046049683121429076,0.0,0.0,0.2886801354270826,0.11312071754597745,0.0018526043727849178,0.0016676604484741366,0.23492184700999763
CICIDS2017_COVERAGE_R1,Utility-Cost-Ratio,0.8,10,0.756205820743689,0.019299692453203243,0.5108009584489237,0.03655836205349087,0.04736479827671743,0.12926609570506734,0.02630751403990306,0.06815999966843343,0.198722389197518,0.04542455186656985,0.2852997980341468,0.14470694959301506,0.04790943093775046,0.1409055590186489,0.3863886977153137,0.09875907739546053,263.0751403990306,681.5999966843343,11928970.9,2600450.4452233934,30360770.2,2599888.851940568,2047977.7,1023.2462557957396,20479777.0,10232.462557957395,0.8,1.9321835661585918,48193891.1,229959.89019703705,25500.0,0.0,23239733.1,8470637.043144137,9855493.2,2600514.850117645,97.56460786999378,52.31614738673194,67.53111434000675,36.30683422314343,8.826718430008622,4.6008491450190565,0.002798859996983083,0.0015403871737551436,0.03674734000160242,0.024119143962761633,5.32,1.3968394660186119,9.4,0.699205898780101,0.6652821274331883,0.17479995876842713,0.02666666666666667,0.06440611887195306,0.5182216629575148,0.1750841713374719,0.0021799657172371415,0.0018895208783282866,0.23492184700999763
CICIDS2017_COVERAGE_R1,Utility-Only,0.8,10,0.7562492318072339,0.019321447076340984,0.5108281717282313,0.03654980107747546,0.04735875584178657,0.1292683891051584,0.02624974791409596,0.06818410242049926,0.19889702777093865,0.04530462726693139,0.3069091873478163,0.16808384958772368,0.047906091370558374,0.14090677826421497,0.3874715431112061,0.09815918120305114,262.49747914095957,681.8410242049926,11935495.8,2611542.2625796683,30367260.9,2610947.1830367297,2047973.9,1019.5622644601511,20479739.0,10195.622644601512,0.8,1.9321835661585918,48194333.4,230264.13470292956,25500.0,0.0,23270922.3,8528452.352667108,9862021.9,2611610.36432481,169.875272949996,8.43658583035326,118.83290243000738,6.8759538819855255,15.05820359999343,0.6980827711870297,0.004507639993244083,0.00022081373041845704,0.06295163999893702,0.026619299653326604,5.323333333333333,1.4024713636741128,9.4,0.699205898780101,0.6657151651086008,0.1755302648468806,0.02666666666666667,0.06440611887195306,0.517588046786421,0.17625739357932815,0.002181243985000772,0.0018895319822819546,0.23492184700999763
CICIDS2017_COVERAGE_R1,CB-Score,1.0,10,0.7611389912419487,0.008961515444537561,0.49823675109489707,0.005342091767412909,0.004488324585756518,0.0031806604797708694,0.005867534411862222,0.012182972903352145,0.18721385935851334,0.023424881513089087,0.3093527799157514,0.1659674771774427,0.0023410366016564255,0.0018163529209428233,0.3763087698197046,0.08478216037284565,58.67534411862223,121.82972903352146,13889200.3,2036366.7603172867,32321575.6,2035045.9707313303,2048041.7,1034.552619358833,20480417.0,10345.52619358833,0.0,0.0,48228063.7,239290.57961772938,25500.0,0.0,27431120.0,7292809.202515768,11815658.6,2036516.0896105114,55.65221373999884,2.0042331370327715,38.87370373001541,1.8306089081577919,5.277130810001836,0.25480801067617104,0.012441450006008381,0.0007072463234401752,0.03201941000006627,0.008557907844791903,6.383333333333333,1.1044522691428609,9.4,0.699205898780101,0.6383409356068235,0.11013679257058072,0.0,0.0,0.4313384487033354,0.15078688822163047,0.0021205645794298276,0.001919898204583559,0.23492184700999763
CICIDS2017_COVERAGE_R1,Cost-Only,1.0,10,0.7639280213184934,0.0030060739370428623,0.5000698739589063,0.0023018944645441033,0.004694051210685363,0.004380016756780656,0.0022313447885725615,0.0037941177105418993,0.17953436671035583,0.011486980766103739,0.39819089024994536,0.2091266928599231,0.0023710927063852524,0.0022164610269641226,0.3716441272111017,0.049107856374163386,22.313447885725616,37.94117710541899,19485723.8,1332867.4891155867,37922949.2,1335514.0058873545,2048580.6,1235.3086164104004,20485806.0,12353.086164104005,0.0,0.0,48241455.4,278206.8402614621,25500.0,0.0,42607926.9,7896549.50787834,17411643.2,1332578.8329549255,57.53349262999764,1.430181766350763,40.208260529987456,1.1300560046234984,5.426437779999833,0.25432664252474985,0.001747510010318365,0.000123489848245018,0.060099470005661716,0.004151627607205751,9.4,0.699205898780101,9.4,0.699205898780101,0.9403295035366719,0.06963968396253105,0.0,0.0,0.11719497186274137,0.16160514693190747,0.0019553687392818596,0.0018907540512187683,0.23492184700999763
CICIDS2017_COVERAGE_R1,Historical-DoubleCost,1.0,10,0.7611389912419487,0.008961515444537561,0.49823675109489707,0.005342091767412909,0.004488324585756518,0.0031806604797708694,0.005867534411862222,0.012182972903352145,0.18721385935851334,0.023424881513089087,0.3093527799157514,0.1659674771774427,0.0023410366016564255,0.0018163529209428233,0.3763087698197046,0.08478216037284565,58.67534411862223,121.82972903352146,13889200.3,2036366.7603172867,32321575.6,2035045.9707313303,2048041.7,1034.552619358833,20480417.0,10345.52619358833,0.0,0.0,48228063.7,239290.57961772938,25500.0,0.0,27431120.0,7292809.202515768,11815658.6,2036516.0896105114,55.343130390005534,2.0259544886501026,38.681569929999384,1.8628766332931517,5.249467569994886,0.23950538465980492,0.012617310002679006,0.0009875317201986787,0.031670450004457965,0.008619138307673857,6.383333333333333,1.1044522691428609,9.4,0.699205898780101,0.6383409356068235,0.11013679257058072,0.0,0.0,0.4313384487033354,0.15078688822163047,0.0021205645794298276,0.001919898204583559,0.23492184700999763
CICIDS2017_COVERAGE_R1,Oort-Style-Adapted,1.0,10,0.7621358766288956,0.004343556152005206,0.49944016433632554,0.0025180172708182415,0.0075717749397408276,0.008834935564179835,0.005053681479633168,0.006485107221750191,0.19595269404151966,0.04113084663777531,0.3508363463462247,0.2308926096319884,0.003934010152284264,0.004699384470753139,0.3909992169026051,0.10834212771311205,50.536814796331676,64.85107221750191,12844646.8,2970983.6793959076,31276408.3,2968776.1347692325,2047973.5,966.4508092327652,20479735.0,9664.508092327651,0.3,0.9486832980505138,48246841.0,381888.9661811256,25500.0,0.0,25541804.8,9070240.063400352,10771173.3,2971230.432674093,55.45411398001088,1.6970387750509108,38.773445020014336,1.5343246195594318,5.248700349990395,0.21308644412590605,0.0039696800005913245,0.0004113222010381019,0.02742977000089013,0.010729158476628052,5.81,1.5916487297806463,9.4,0.699205898780101,0.5812927689714176,0.15917554494699365,0.01,0.0316227766016838,0.47105753383996185,0.1863436010340399,0.0021359115403178546,0.0019228259265885053,0.23492184700999763
CICIDS2017_COVERAGE_R1,Oracle-Score-Exact,1.0,10,0.7611389912419487,0.008961515444537561,0.49823675109489707,0.005342091767412909,0.004488324585756518,0.0031806604797708694,0.005867534411862222,0.012182972903352145,0.18721385935851334,0.023424881513089087,0.3093527799157514,0.1659674771774427,0.0023410366016564255,0.0018163529209428233,0.3763087698197046,0.08478216037284565,58.67534411862223,121.82972903352146,13889200.3,2036366.7603172867,32321575.6,2035045.9707313303,2048041.7,1034.552619358833,20480417.0,10345.52619358833,0.0,0.0,48228063.7,239290.57961772938,25500.0,0.0,27431120.0,7292809.202515768,11815658.6,2036516.0896105114,55.646475219998685,1.5601243731735757,38.85472793999215,1.5630432245624368,5.279984239998157,0.22635109278555152,0.03287127999647055,0.010534924326467224,0.031500020003295506,0.00810680142864387,6.383333333333333,1.1044522691428609,9.4,0.699205898780101,0.6383409356068235,0.11013679257058072,0.0,0.0,0.4313384487033354,0.15078688822163047,0.0021205645794298276,0.001919898204583559,0.23492184700999763
