hypothesis_id,family,family_size,dataset,beta,comparison,endpoint,null,alternative,test,multiplicity,status,threshold_analysis,mean_delta,ci_low,ci_high,one_sided_lower_95,one_sided_upper_95,raw_p,margin,paired_dz,wins,losses,ties,holm_adjusted_p,decision
PRAUC_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.6,PRAUC_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.002892031140629517,-0.004915804053661432,0.014768244813203497,-0.004260384304688844,0.013030324799180006,0.0009765625,0.02,0.16204809264095335,4,6,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.8,PRAUC_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.011162127089168309,0.0012982529227582615,0.02268456534844838,0.0027403099114076714,0.020749305443862096,0.0009765625,0.02,0.6122720078153606,7,3,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b1.0,PRAUC_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.013470308378051457,0.0016573107160922256,0.02807983751864377,0.0033267212294802767,0.025768441852076395,0.0009765625,0.02,0.5950874402871097,9,1,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b0.1,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,0.1,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.02089555016875493,-0.061901896146959845,0.00012681659237441623,-0.06140892005444346,-4.215615612662889e-05,0.5009765625,0.02,-0.3249633486062915,4,6,0,0.5009765625,INCONCLUSIVE
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b0.2,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,0.2,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.00024641004383428865,-0.000996848337014976,0.0004402235302065553,-0.000875988706421641,0.0003397181906753402,0.0009765625,0.02,-0.19952258796490382,3,7,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b0.4,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,0.4,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.00013575695135950027,-0.00044457494275390916,0.0005799028774352313,-0.00033418056138615425,0.0005308817263975046,0.0009765625,0.02,0.15258337301038746,7,3,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b0.6,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,0.6,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,7.635540313921663e-05,-0.0007202938394211267,0.0008364969428129698,-0.0005904808349986939,0.0007218966881540001,0.0009765625,0.02,0.05762277493688773,7,3,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b0.8,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,0.8,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.0001238545826872106,-0.0005387926819290878,0.0008352573345602509,-0.00043898948290511995,0.0007166529540801991,0.0009765625,0.02,0.10533815687182822,5,5,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b1.0,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,1.0,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.000442869999534623,-3.535956986992883e-05,0.0009849030515365232,3.122009001701788e-05,0.0008890943432965491,0.0009765625,0.02,0.5032939343114319,6,4,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
FPR_SAFETY_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.1,FPR_SAFETY_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.023981145683434797,-0.0013303641316794218,0.0663462925427008,-0.0008398476888422505,0.06227196907290495,0.7509765625,0.0025,0.36483813739833293,6,4,0,1.0,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.2,FPR_SAFETY_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.016959656001011764,0.00021499936764891864,0.04969222447437954,0.0003397434363666816,0.04933261325066056,0.5029296875,0.0025,0.3303891932473256,7,3,0,1.0,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.4,FPR_SAFETY_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.000366421815770494,-0.002025232517201658,0.001173797422058455,-0.001686172703625593,0.0009099019343106861,0.0029296875,0.0025,-0.13716377867627255,4,6,0,0.029296875,MET_GATE_WITHIN_EVALUATED_SEEDS
FPR_SAFETY_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.6,FPR_SAFETY_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.012101148828099631,4.34100472041537e-05,0.035248146527708926,0.00019004713579141304,0.034749588971797134,0.5048828125,0.0025,0.33542707165525465,7,3,0,1.0,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.8,FPR_SAFETY_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.00022183559555508472,-0.001468772110924634,0.0015617362651636079,-0.0011597831548508164,0.0013706807857560353,0.001953125,0.0025,0.08612214582733423,6,4,0,0.021484375,MET_GATE_WITHIN_EVALUATED_SEEDS
FPR_SAFETY_CB_vs_Full__CICIDS2017_COVERAGE_R1__b1.0,FPR_SAFETY_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-2.7686723019971963e-05,-0.0017528088351409453,0.0014920152858055977,-0.0013474547014448368,0.0012381092360857116,0.0048828125,0.0025,-0.010407339105397626,6,4,0,0.0390625,MET_GATE_WITHIN_EVALUATED_SEEDS
FPR_SAFETY_CB_vs_Full__CICIoT2023_R1__b0.1,FPR_SAFETY_CB_vs_Full,12,CICIoT2023_R1,0.1,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.10602264621968616,-0.018023582382310985,0.27806459522111254,-0.0081051622681883,0.24471001248216834,0.849609375,0.0025,0.41446237061810803,4,6,0,1.0,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIoT2023_R1__b0.2,FPR_SAFETY_CB_vs_Full,12,CICIoT2023_R1,0.2,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.0026212553495007134,-0.031000468081312408,0.029587308309557768,-0.027327478601997152,0.024139844864479308,0.3759765625,0.0025,-0.050181691696022476,4,6,0,1.0,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIoT2023_R1__b0.4,FPR_SAFETY_CB_vs_Full,12,CICIoT2023_R1,0.4,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.03986269614835948,-0.04561786733238231,-0.0318830242510699,-0.045033880171184024,-0.033278129457917256,0.0009765625,0.0025,-3.269903725460091,0,10,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
FPR_SAFETY_CB_vs_Full__CICIoT2023_R1__b0.6,FPR_SAFETY_CB_vs_Full,12,CICIoT2023_R1,0.6,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.02000713266761769,-0.042292261055634814,0.01685605385164045,-0.04107524964336662,0.012968304208273886,0.1171875,0.0025,-0.35969337968197007,1,9,0,0.703125,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIoT2023_R1__b0.8,FPR_SAFETY_CB_vs_Full,12,CICIoT2023_R1,0.8,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.03264978601997147,-0.04317949803851641,-0.01803662179029958,-0.042185493937232525,-0.020613409415121253,0.0029296875,0.0025,-1.4587607833338179,1,9,0,0.029296875,MET_GATE_WITHIN_EVALUATED_SEEDS
FPR_SAFETY_CB_vs_Full__CICIoT2023_R1__b1.0,FPR_SAFETY_CB_vs_Full,12,CICIoT2023_R1,1.0,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.020216654778887302,-0.03843616262482169,0.0023894436519258213,-0.03632310984308131,-0.0015602710413694727,0.0400390625,0.0025,-0.5768030189982837,2,8,0,0.2802734375,INCONCLUSIVE
F1_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.1,F1_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.0488277581306883,-0.00891409238003837,0.1587742609355809,-0.007830432589611622,0.15636825903240448,0.001953125,0.02,0.28528316881028265,2,8,0,0.017578125,MET_GATE_WITHIN_EVALUATED_SEEDS
F1_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.2,F1_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.000981407183528014,-0.007716623232084163,0.006645989923652287,-0.00694239147972911,0.0053986790311236635,0.0009765625,0.02,-0.07905316258125457,4,6,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
F1_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.4,F1_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.004284832112138842,-0.010237581281379877,0.0017214898489232191,-0.009298459512801813,0.0008775247004858814,0.001953125,0.02,-0.4202369757118266,2,8,0,0.017578125,MET_GATE_WITHIN_EVALUATED_SEEDS
F1_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.6,F1_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.001624640608335285,-0.0074368223628958514,0.0051021409900046735,-0.006968471774139262,0.00394851492299004,0.0009765625,0.02,-0.14785971260238218,4,6,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
F1_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.8,F1_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.0015621250954327031,-0.006598745621746087,0.00935578158627735,-0.005343534709835866,0.008253419064780264,0.001953125,0.02,0.1143086674258318,7,3,0,0.017578125,MET_GATE_WITHIN_EVALUATED_SEEDS
F1_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b1.0,F1_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.0002960261240958186,-0.005032846108694102,0.004643423437205499,-0.004279696672018412,0.003776192255685899,0.0009765625,0.02,-0.03609441618808455,4,6,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
F1_NI_CB_vs_Full__CICIoT2023_R1__b0.1,F1_NI_CB_vs_Full,12,CICIoT2023_R1,0.1,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.023134718459454074,-0.04019640205980672,-0.008596527406798471,-0.03775101639511639,-0.01057093645091946,0.662109375,0.02,-0.8522175223642903,2,8,0,1.0,INCONCLUSIVE
F1_NI_CB_vs_Full__CICIoT2023_R1__b0.2,F1_NI_CB_vs_Full,12,CICIoT2023_R1,0.2,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.014897698431375894,-0.027821875556578918,-0.002524460090585294,-0.025770515341885583,-0.0045594800944386855,0.228515625,0.02,-0.6864865692826917,3,7,0,1.0,INCONCLUSIVE
F1_NI_CB_vs_Full__CICIoT2023_R1__b0.4,F1_NI_CB_vs_Full,12,CICIoT2023_R1,0.4,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.035248020166009066,-0.04322565408441185,-0.02578787159227871,-0.042234736186892066,-0.027525452604390217,0.9921875,0.02,-2.3544643095554076,0,10,0,1.0,INCONCLUSIVE
F1_NI_CB_vs_Full__CICIoT2023_R1__b0.6,F1_NI_CB_vs_Full,12,CICIoT2023_R1,0.6,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.02758803437363999,-0.036895787652676225,-0.01762056018281248,-0.0353626327302441,-0.01926053135556734,0.9130859375,0.02,-1.684759187704875,0,10,0,1.0,INCONCLUSIVE
F1_NI_CB_vs_Full__CICIoT2023_R1__b0.8,F1_NI_CB_vs_Full,12,CICIoT2023_R1,0.8,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.027419865036221912,-0.03621265870616752,-0.01738628623360703,-0.03506122032664237,-0.019075246656896073,0.91015625,0.02,-1.6776244489984333,1,9,0,1.0,INCONCLUSIVE
F1_NI_CB_vs_Full__CICIoT2023_R1__b1.0,F1_NI_CB_vs_Full,12,CICIoT2023_R1,1.0,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.020053660291674734,-0.03011367989152134,-0.009731962822877844,-0.02860660404565362,-0.011342175062672289,0.5048828125,0.02,-1.1367326935178506,2,8,0,1.0,INCONCLUSIVE
PRAUC_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.1,PRAUC_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.03188556360971241,-0.006822945995762231,0.09168072596085466,-0.0039777146768079025,0.08312122594921352,0.0029296875,0.02,0.3568678048110299,5,5,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.2,PRAUC_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.007546460585718992,0.0011962611460645427,0.014338603909489588,0.0021221684370882478,0.013182954511569865,0.0009765625,0.02,0.6679908411234492,7,3,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.4,PRAUC_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.008275379309295509,-0.003324309616760062,0.022535148641841363,-0.0018382551777129644,0.019964859809015422,0.0009765625,0.02,0.37027928922104164,8,2,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.6,PRAUC_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.002892031140629517,-0.004935098128802333,0.01469617299158988,-0.004302417154258445,0.013084897768249084,0.0009765625,0.02,0.16204809264095335,4,6,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.8,PRAUC_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.011162127089168309,0.0013174294909490097,0.0227062698810002,0.002651177272327021,0.020682145177087025,0.0009765625,0.02,0.6122720078153606,7,3,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b1.0,PRAUC_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.013470308378051457,0.0016056715564246261,0.028145678425449492,0.003295033875174881,0.02550767715258801,0.0009765625,0.02,0.5950874402871097,9,1,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b0.1,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,0.1,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.02089555016875493,-0.061911007425953526,0.00013149149479219224,-0.06145482881308457,-6.126387534921562e-05,0.5009765625,0.02,-0.3249633486062915,4,6,0,0.5009765625,INCONCLUSIVE
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b0.2,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,0.2,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.00024641004383428865,-0.0010164102137377063,0.0004431001105836731,-0.0008821024150450918,0.0003354924190767097,0.0009765625,0.02,-0.19952258796490382,3,7,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b0.4,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,0.4,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.00013575695135950027,-0.00044474362785891785,0.0005807709845414098,-0.0003416958627399214,0.0005258379836776766,0.0009765625,0.02,0.15258337301038746,7,3,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b0.6,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,0.6,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,7.635540313921663e-05,-0.0007293842097605751,0.0008418038008666093,-0.0005889805871497039,0.0007268241341139208,0.0009765625,0.02,0.05762277493688773,7,3,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b0.8,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,0.8,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.0001238545826872106,-0.0005353413942155527,0.0008324784060665058,-0.00044084715459582146,0.0007176055350508414,0.0009765625,0.02,0.10533815687182822,5,5,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b1.0,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,1.0,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.000442869999534623,-3.103809421938108e-05,0.000985889652887909,3.100799556206901e-05,0.0008923669566921776,0.0009765625,0.02,0.5032939343114319,6,4,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
FPR_SAFETY_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.1,FPR_SAFETY_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.02352961283023253,-0.03630210487457231,0.09916017794701229,-0.030647151514737198,0.0859281204816806,0.62890625,0.0025,0.19860041556091237,4,6,0,1.0,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.2,FPR_SAFETY_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.02907618634190027,-0.06265573781698734,0.0006281382558731542,-0.05674889509466467,-0.005236670210111474,0.0693359375,0.0025,-0.5456923633570046,5,5,0,0.478515625,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.4,FPR_SAFETY_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.030985886607487724,-0.06353326166687745,-0.00034623785287754067,-0.05823777426091832,-0.007533112978920492,0.0078125,0.0025,-0.5961099458146,3,7,0,0.0703125,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.6,FPR_SAFETY_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.03004898157294768,-0.0621382268192057,0.00034384517311035283,-0.05692291127601612,-0.006985172221671528,0.013671875,0.0025,-0.5849249932731302,4,6,0,0.109375,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.8,FPR_SAFETY_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.01205568791252363,-0.03311412398866554,0.003718224358163653,-0.028374669724739288,0.002740062688209899,0.12890625,0.0025,-0.38166551335200444,4,6,0,0.478515625,INCONCLUSIVE
